InvoiceID,SalesLineID_nonEU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_USD,SalesTax_Rate,ImportDuty_Rate,UnitPrice_Tax_USD,UnitPrice_Duty_USD,UnitPrice_Gross_USD,UnitCost_USD,CostAmount_USD,Shipping_Zone_nonEU,Shipping_Fee_nonEU,Currency,Quantity,CustomerType_nonEU,KYC_Level_nonEU,PreferredLanguage_nonEU,CustomerTenureDays_nonEU,LoyaltyScore_nonEU,HS_Code_nonEU,CountryOfOrigin_nonEU,Incoterms_nonEU,SalesTax_Amount_USD,ImportDuty_Amount_USD,CustomsFormRequired_nonEU,DeMinimisFlag_nonEU,Carrier_nonEU,EstimatedDeliveryDays_nonEU,ShippingInsurance_USD
569521,NE_LN_346455,11/17/25 1:44,16474,11,ACTIVE,United Kingdom,nonEU,82552,WASHROOM METAL SIGN,MISC,METAL,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,2.4,UK,19.99,USD,3,B2C,MED,EN,78,49,9999-68,VN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
564356,NE_LN_288143,10/7/25 2:58,13969,20,ACTIVE,United Kingdom,nonEU,22662,LUNCH BAG DOLLY GIRL DESIGN,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,6.37,UK,19.99,USD,7,B2B,HIGH,EN,257,73,4202-91,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
566258,NE_LN_307725,10/24/25 23:56,13124,3,NEW,United Kingdom,nonEU,22349,DOG BOWL CHASING BALL DESIGN,MISC,OTHER,UNKNOWN,3.75,0.2,0.0,0.75,0.0,4.5,2.06,2.06,UK,19.99,USD,1,B2C,LOW,EN,269,13,9999-62,EU,DAP,0.75,0.0,0,0,FEDEX,5,0.0
572132,NE_LN_376706,12/3/25 21:14,13725,11,ACTIVE,United Kingdom,nonEU,85059,FRENCH ENAMEL WATER BASIN,MISC,OTHER,UNKNOWN,3.75,0.2,0.0,0.75,0.0,4.5,2.06,8.24,UK,19.99,USD,4,B2C,MED,EN,258,43,9999-72,EU,DAP,0.75,0.0,0,0,FEDEX,5,0.0
544684,NE_LN_91716,4/7/25 3:43,,0,NEW,United Kingdom,nonEU,84992,72 SWEETHEART FAIRY CAKE CASES,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,0.69,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-41,US,DAP,0.25,0.0,0,0,FEDEX,5,0.0
567905,NE_LN_326783,11/5/25 3:48,12952,5,NEW,United Kingdom,nonEU,22847,BREAD BIN DINER STYLE IVORY,MISC,OTHER,UNKNOWN,16.95,0.2,0.0,3.39,0.0,20.34,9.32,9.32,UK,19.99,USD,1,B2C,MED,EN,0,20,9999-51,US,DAP,3.39,0.0,0,0,FEDEX,5,0.0
571965,NE_LN_374919,12/2/25 21:52,17238,17,ACTIVE,United Kingdom,nonEU,20675,BLUE POLKADOT BOWL,MISC,OTHER,BLUE,1.25,0.2,0.0,0.25,0.0,1.5,0.69,2.76,UK,19.99,USD,4,B2C,MED,EN,320,55,9999-17,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
546105,NE_LN_106920,4/21/25 23:32,14662,4,NEW,United Kingdom,nonEU,21327,SKULLS WRITING SET ,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,1.82,UK,19.99,USD,2,B2C,LOW,EN,40,13,9999-21,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
565396,NE_LN_298699,10/16/25 3:50,,0,NEW,United Kingdom,nonEU,20696,FLORAL SOFT CAR TOY,MISC,OTHER,UNKNOWN,7.46,0.2,0.0,1.49,0.0,8.95,4.1,4.1,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-49,IN,DAP,1.49,0.0,0,0,FEDEX,5,0.0
556797,NE_LN_209659,7/28/25 2:00,17101,4,NEW,United Kingdom,nonEU,22197,SMALL POPCORN HOLDER,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,5.64,UK,12.99,USD,12,B2C,LOW,EN,0,24,9999-91,US,DAP,0.17,0.0,0,0,FEDEX,5,0.0
541004,NE_LN_52644,2/25/25 21:46,18190,3,NEW,United Kingdom,nonEU,85123A,WHITE HANGING HEART T-LIGHT HOLDER,LIGHTING,OTHER,WHITE,2.95,0.2,0.0,0.59,0.0,3.54,1.62,9.72,UK,19.99,USD,6,B2C,LOW,EN,0,21,9405-60,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
560248,NE_LN_246336,8/29/25 23:35,16255,10,ACTIVE,United Kingdom,nonEU,22396,MAGNETS PACK OF 4 RETRO PHOTO,MISC,OTHER,UNKNOWN,0.39,0.2,0.0,0.08,0.0,0.47,0.21,0.21,UK,19.99,USD,1,B2C,MED,EN,219,43,9999-55,CN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
557500,NE_LN_216403,8/3/25 2:38,,0,NEW,United Kingdom,nonEU,21175,GIN + TONIC DIET METAL SIGN,MISC,METAL,UNKNOWN,4.96,0.2,0.0,0.99,0.0,5.95,2.73,2.73,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-66,US,DAP,0.99,0.0,0,0,FEDEX,5,0.0
567664,NE_LN_323141,11/4/25 2:26,14780,2,NEW,United Kingdom,nonEU,22847,BREAD BIN DINER STYLE IVORY,MISC,OTHER,UNKNOWN,16.95,0.2,0.0,3.39,0.0,20.34,9.32,9.32,UK,19.99,USD,1,B2C,LOW,EN,0,25,9999-51,US,DAP,3.39,0.0,0,0,FEDEX,5,0.0
566786,NE_LN_314663,10/28/25 21:40,13518,1,NEW,United Kingdom,nonEU,22355,CHARLOTTE BAG SUKI DESIGN,BAG,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,4.7,UK,12.99,USD,10,B2C,LOW,EN,0,25,4202-57,EU,DAP,0.17,0.0,0,0,FEDEX,5,0.0
551014,NE_LN_156299,6/8/25 22:15,13209,11,ACTIVE,United Kingdom,nonEU,22197,SMALL POPCORN HOLDER,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,5.64,UK,12.99,USD,12,B2C,MED,EN,134,31,9999-91,US,DAP,0.17,0.0,0,0,FEDEX,5,0.0
558122,NE_LN_222769,8/9/25 20:46,16570,15,ACTIVE,United Kingdom,nonEU,20728,LUNCH BAG CARS BLUE,BAG,OTHER,BLUE,1.65,0.2,0.0,0.33,0.0,1.98,0.91,10.92,UK,12.99,USD,12,B2C,MED,EN,194,59,4202-62,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
554714,NE_LN_190445,7/8/25 21:55,,0,NEW,United Kingdom,nonEU,21558,SKULL LUNCH BOX WITH CUTLERY ,BOX,OTHER,UNKNOWN,4.96,0.2,0.0,0.99,0.0,5.95,2.73,2.73,UK,19.99,USD,1,B2C,LOW,EN,,20,3923-87,EU,DAP,0.99,0.0,0,0,FEDEX,5,0.0
545713,NE_LN_103161,4/19/25 21:22,,0,NEW,United Kingdom,nonEU,21912,VINTAGE SNAKES & LADDERS,MISC,OTHER,UNKNOWN,7.46,0.2,0.0,1.49,0.0,8.95,4.1,12.3,UK,19.99,USD,3,B2C,LOW,EN,,20,9999-63,VN,DAP,1.49,0.0,0,0,FEDEX,5,0.0
553146,NE_LN_175877,6/26/25 1:03,14873,1,NEW,United Kingdom,nonEU,23172,REGENCY TEA PLATE PINK,MISC,OTHER,PINK,1.65,0.2,0.0,0.33,0.0,1.98,0.91,10.92,UK,12.99,USD,12,B2C,LOW,EN,0,19,9999-82,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
558368,NE_LN_224334,8/11/25 2:47,14329,14,ACTIVE,United Kingdom,nonEU,22517,CHILDS GARDEN RAKE PINK,MISC,OTHER,PINK,2.1,0.2,0.0,0.42,0.0,2.52,1.16,6.96,UK,19.99,USD,6,B2C,MED,EN,165,54,9999-59,IN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
C545456,NE_LN_99876,4/15/25 4:26,17865,27,ACTIVE,United Kingdom,nonEU,21231,SWEETHEART CERAMIC TRINKET BOX,BOX,CERAMIC,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,-1.38,UK,19.99,USD,-2,B2B,HIGH,EN,82,86,3923-92,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
576888,NE_LN_437069,12/30/25 4:27,14948,7,NEW,United Kingdom,nonEU,23487,SWEET HEART CAKE CARRIER,MISC,OTHER,UNKNOWN,9.95,0.2,0.0,1.99,0.0,11.94,5.47,21.88,UK,19.99,USD,4,B2C,MED,EN,196,32,9999-52,EU,DAP,1.99,0.0,0,0,FEDEX,5,0.0
542521,NE_LN_69793,3/12/25 23:39,17965,14,ACTIVE,United Kingdom,nonEU,22193,RED DINER WALL CLOCK,MISC,OTHER,RED,8.5,0.2,0.0,1.7,0.0,10.2,4.68,4.68,UK,19.99,USD,1,B2C,MED,EN,53,38,9999-96,US,DAP,1.7,0.0,0,0,FEDEX,5,0.0
570459,NE_LN_357881,11/23/25 2:53,15801,4,NEW,United Kingdom,nonEU,23245,SET OF 3 REGENCY CAKE TINS,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,10.88,UK,19.99,USD,4,B2C,LOW,EN,49,31,9999-90,CN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
569567,NE_LN_347833,11/17/25 21:07,16059,6,NEW,United Kingdom,nonEU,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,MISC,OTHER,UNKNOWN,3.75,0.2,0.0,0.75,0.0,4.5,2.06,8.24,UK,19.99,USD,4,B2C,MED,EN,301,32,9999-39,IN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
556267,NE_LN_205350,7/23/25 6:44,13694,60,LOYAL,United Kingdom,nonEU,21636,MADRAS NOTEBOOK MEDIUM,MISC,OTHER,UNKNOWN,0.75,0.2,0.0,0.15,0.0,0.9,0.41,49.2,UK,0.0,USD,120,B2B,HIGH,EN,190,85,9999-45,CN,DAP,0.15,0.0,0,0,FEDEX,5,0.0
564753,NE_LN_291252,10/12/25 21:31,13709,17,ACTIVE,United Kingdom,nonEU,22191,IVORY DINER WALL CLOCK,MISC,OTHER,UNKNOWN,8.5,0.2,0.0,1.7,0.0,10.2,4.68,9.36,UK,19.99,USD,2,B2C,MED,EN,213,44,9999-61,US,DAP,1.7,0.0,0,0,FEDEX,5,0.0
562934,NE_LN_274381,9/23/25 4:07,,0,NEW,United Kingdom,nonEU,22077,6 RIBBONS RUSTIC CHARM,MISC,OTHER,UNKNOWN,3.29,0.2,0.0,0.66,0.0,3.95,1.81,1.81,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-12,EU,DAP,0.66,0.0,0,0,FEDEX,5,0.0
551696,NE_LN_161140,6/16/25 0:50,14110,13,ACTIVE,United Kingdom,nonEU,82001S,VINYL RECORD FRAME SILVER,MISC,OTHER,UNKNOWN,3.39,0.2,0.0,0.68,0.0,4.07,1.86,44.64,UK,12.99,USD,24,B2C,MED,EN,46,51,9999-04,IN,DAP,0.68,0.0,0,0,FEDEX,5,0.0
549550,NE_LN_140331,5/23/25 22:56,15038,7,NEW,United Kingdom,nonEU,22768,FAMILY PHOTO FRAME CORNICE,MISC,OTHER,UNKNOWN,9.95,0.2,0.0,1.99,0.0,11.94,5.47,5.47,UK,19.99,USD,1,B2C,MED,EN,126,24,9999-36,US,DAP,1.99,0.0,0,0,FEDEX,5,0.0
562131,NE_LN_266204,9/15/25 20:41,18178,6,NEW,United Kingdom,nonEU,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,LIGHTING,GLASS,UNKNOWN,3.25,0.2,0.0,0.65,0.0,3.9,1.79,14.32,UK,19.99,USD,8,B2C,MED,EN,235,35,9405-38,VN,DAP,0.65,0.0,0,0,FEDEX,5,0.0
579447,NE_LN_469417,1/12/26 0:57,14390,13,ACTIVE,United Kingdom,nonEU,20718,RED RETROSPOT SHOPPER BAG,BAG,OTHER,RED,1.25,0.2,0.0,0.25,0.0,1.5,0.69,8.28,UK,12.99,USD,12,B2C,MED,EN,362,54,4202-22,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
555924,NE_LN_201581,7/21/25 4:23,,0,NEW,United Kingdom,nonEU,21932,SCANDINAVIAN PAISLEY PICNIC BAG,BAG,OTHER,UNKNOWN,2.46,0.2,0.0,0.49,0.0,2.95,1.35,1.35,UK,19.99,USD,1,B2C,LOW,EN,,20,4202-52,EU,DAP,0.49,0.0,0,0,FEDEX,5,0.0
550621,NE_LN_152048,6/2/25 0:52,13263,35,LOYAL,United Kingdom,nonEU,22907,PACK OF 20 NAPKINS PANTRY DESIGN,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,1.88,UK,19.99,USD,4,B2B,HIGH,EN,90,75,9999-17,EU,DAP,0.17,0.0,0,0,FEDEX,5,0.0
564050,NE_LN_284742,10/5/25 0:43,17160,6,NEW,United Kingdom,nonEU,23207,LUNCH BAG ALPHABET DESIGN,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,9.1,UK,12.99,USD,10,B2C,MED,EN,132,17,4202-33,VN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
580907,NE_LN_489143,1/19/26 0:24,13507,4,NEW,United Kingdom,nonEU,22844,VINTAGE CREAM DOG FOOD CONTAINER,MISC,OTHER,UNKNOWN,8.5,0.2,0.0,1.7,0.0,10.2,4.68,9.36,UK,19.99,USD,2,B2C,LOW,EN,142,20,9999-49,IN,DAP,1.7,0.0,0,0,FEDEX,5,0.0
569544,NE_LN_347210,11/17/25 3:44,,0,NEW,United Kingdom,nonEU,23397,FOOT STOOL HOME SWEET HOME ,MISC,OTHER,UNKNOWN,19.96,0.2,0.0,3.99,0.0,23.95,10.98,10.98,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-14,IN,DAP,3.99,0.0,0,0,FEDEX,5,0.0
570872,NE_LN_362607,11/25/25 3:51,,0,NEW,United Kingdom,nonEU,23370,SET 36 COLOURING PENCILS DOILY,MISC,OTHER,UNKNOWN,2.46,0.2,0.0,0.49,0.0,2.95,1.35,2.7,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-46,US,DAP,0.49,0.0,0,0,FEDEX,5,0.0
536381,NE_LN_100,1/13/25 20:52,15311,118,LOYAL,United Kingdom,nonEU,37444A,YELLOW BREAKFAST CUP AND SAUCER,MISC,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,1.62,UK,19.99,USD,1,B2B,HIGH,EN,0,82,9999-41,US,DAP,0.59,0.0,0,0,FEDEX,5,0.0
548555,NE_LN_131730,5/14/25 20:32,13758,7,NEW,United Kingdom,nonEU,22168,ORGANISER WOOD ANTIQUE WHITE ,MISC,WOOD,WHITE,8.5,0.2,0.0,1.7,0.0,10.2,4.68,9.36,UK,19.99,USD,2,B2C,MED,EN,120,42,9999-07,EU,DAP,1.7,0.0,0,0,FEDEX,5,0.0
541131,NE_LN_53704,2/26/25 21:27,,0,NEW,United Kingdom,nonEU,21558,SKULL LUNCH BOX WITH CUTLERY ,BOX,OTHER,UNKNOWN,4.96,0.2,0.0,0.99,0.0,5.95,2.73,2.73,UK,19.99,USD,1,B2C,LOW,EN,,20,3923-87,EU,DAP,0.99,0.0,0,0,FEDEX,5,0.0
541018,NE_LN_52828,2/25/25 23:14,14978,5,NEW,United Kingdom,nonEU,21171,BATHROOM METAL SIGN ,MISC,METAL,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,1.6,UK,19.99,USD,2,B2C,MED,EN,0,24,9999-40,CN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
564835,NE_LN_293431,10/12/25 23:42,,0,NEW,United Kingdom,nonEU,20726,LUNCH BAG WOODLAND,BAG,WOOD,UNKNOWN,4.13,0.2,0.0,0.83,0.0,4.96,2.27,2.27,UK,19.99,USD,1,B2C,LOW,EN,,20,4202-75,CN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
544094,NE_LN_85018,3/31/25 20:22,15810,7,NEW,United Kingdom,nonEU,22662,LUNCH BAG DOLLY GIRL DESIGN,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,9.1,UK,12.99,USD,10,B2C,MED,EN,0,31,4202-91,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
572550,NE_LN_381743,12/7/25 4:17,,0,NEW,United Kingdom,nonEU,22792,FLUTED ANTIQUE CANDLE HOLDER,CANDLE,OTHER,UNKNOWN,1.63,0.2,0.0,0.33,0.0,1.96,0.9,1.8,UK,19.99,USD,2,B2C,LOW,EN,,20,3406-56,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
545685,NE_LN_102487,4/18/25 23:06,14499,3,NEW,United Kingdom,nonEU,82484,WOOD BLACK BOARD ANT WHITE FINISH,MISC,WOOD,WHITE,7.9,0.2,0.0,1.58,0.0,9.48,4.35,4.35,UK,19.99,USD,1,B2C,LOW,EN,0,11,9999-11,US,DAP,1.58,0.0,0,0,FEDEX,5,0.0
578661,NE_LN_458769,1/7/26 3:57,18188,4,NEW,United Kingdom,nonEU,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,LIGHTING,OTHER,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,84.0,UK,0.0,USD,60,B2C,LOW,EN,275,24,9405-47,EU,DAP,0.51,0.0,0,0,FEDEX,5,0.0
564758,NE_LN_292121,10/12/25 21:50,,0,NEW,United Kingdom,nonEU,21890,S/6 WOODEN SKITTLES IN COTTON BAG,BAG,WOOD,UNKNOWN,5.79,0.2,0.0,1.16,0.0,6.95,3.18,3.18,UK,19.99,USD,1,B2C,LOW,EN,,20,4202-84,IN,DAP,1.16,0.0,0,0,FEDEX,5,0.0
578086,NE_LN_452124,1/5/26 3:54,17519,7,NEW,United Kingdom,nonEU,23298,SPOTTY BUNTING,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,48.96,UK,12.99,USD,18,B2C,MED,EN,351,41,9999-94,IN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
566577,NE_LN_312067,10/27/25 0:40,,0,NEW,United Kingdom,nonEU,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,LIGHTING,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,1.14,UK,19.99,USD,1,B2C,LOW,EN,,20,9405-75,CN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
553088,NE_LN_175601,6/25/25 23:04,16180,10,ACTIVE,United Kingdom,nonEU,23206,LUNCH BAG APPLE DESIGN,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,18.2,UK,12.99,USD,20,B2C,MED,EN,42,26,4202-07,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
561519,NE_LN_260356,9/9/25 4:12,17870,13,ACTIVE,United Kingdom,nonEU,22030,SWALLOWS GREETING CARD,CARD,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,2.76,UK,12.99,USD,12,B2C,MED,EN,231,37,4909-89,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
553721,NE_LN_181676,7/1/25 3:48,16570,15,ACTIVE,United Kingdom,nonEU,23153,ZINC SWEETHEART WIRE LETTER RACK,MISC,OTHER,UNKNOWN,3.75,0.2,0.0,0.75,0.0,4.5,2.06,8.24,UK,19.99,USD,4,B2C,MED,EN,155,59,9999-18,VN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
565243,NE_LN_297785,10/15/25 21:31,16735,7,NEW,United Kingdom,nonEU,22111,SCOTTIE DOG HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,8.16,UK,19.99,USD,3,B2C,MED,EN,235,20,9999-78,VN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
550183,NE_LN_145559,5/28/25 5:09,14105,2,NEW,United Kingdom,nonEU,21499,BLUE POLKADOT WRAP,MISC,OTHER,BLUE,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.75,UK,12.99,USD,25,B2C,LOW,EN,0,11,9999-61,US,DAP,0.08,0.0,0,0,FEDEX,5,0.0
580639,NE_LN_484005,1/17/26 23:57,17254,2,NEW,United Kingdom,nonEU,35648,VINTAGE BEAD PINK PURSE ,MISC,OTHER,PINK,0.83,0.2,0.0,0.17,0.0,1.0,0.46,0.92,UK,19.99,USD,2,B2C,LOW,EN,10,5,9999-34,IN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
570653,NE_LN_359837,11/24/25 1:00,14710,4,NEW,United Kingdom,nonEU,20685,DOORMAT RED RETROSPOT,MISC,OTHER,RED,8.25,0.2,0.0,1.65,0.0,9.9,4.54,9.08,UK,19.99,USD,2,B2C,LOW,EN,0,19,9999-64,IN,DAP,1.65,0.0,0,0,FEDEX,5,0.0
555925,NE_LN_201626,7/21/25 4:24,,0,NEW,United Kingdom,nonEU,21918,SET 12 KIDS COLOUR  CHALK STICKS,MISC,OTHER,UNKNOWN,0.83,0.2,0.0,0.17,0.0,1.0,0.46,1.38,UK,19.99,USD,3,B2C,LOW,EN,,20,9999-07,EU,DAP,0.17,0.0,0,0,FEDEX,5,0.0
544434,NE_LN_88220,4/3/25 3:23,,0,NEW,United Kingdom,nonEU,21084,SET/6 COLLAGE PAPER CUPS,MISC,PAPER,UNKNOWN,0.83,0.2,0.0,0.17,0.0,1.0,0.46,1.84,UK,19.99,USD,4,B2C,LOW,EN,,20,9999-31,US,DAP,0.17,0.0,0,0,FEDEX,5,0.0
575922,NE_LN_423049,12/25/25 4:21,15681,6,NEW,United Kingdom,nonEU,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,LIGHTING,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,27.36,UK,12.99,USD,24,B2C,MED,EN,252,34,9405-90,CN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
571732,NE_LN_372709,12/1/25 21:09,16298,3,NEW,United Kingdom,nonEU,23330,DECORATIVE WICKER HEART MEDIUM,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,8.28,UK,12.99,USD,12,B2C,LOW,EN,134,10,9999-32,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
547794,NE_LN_123971,5/7/25 23:24,14085,19,ACTIVE,United Kingdom,nonEU,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,MISC,OTHER,UNKNOWN,0.83,0.2,0.0,0.17,0.0,1.0,0.46,8.28,UK,12.99,USD,18,B2C,MED,EN,108,68,9999-88,VN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
569383,NE_LN_344798,11/16/25 3:57,15159,34,LOYAL,United Kingdom,nonEU,22951,60 CAKE CASES DOLLY GIRL DESIGN,MISC,OTHER,UNKNOWN,0.55,0.2,0.0,0.11,0.0,0.66,0.3,7.2,UK,12.99,USD,24,B2B,HIGH,EN,294,85,9999-61,US,DAP,0.11,0.0,0,0,FEDEX,5,0.0
551342,NE_LN_158845,6/10/25 19:45,16099,3,NEW,United Kingdom,nonEU,22433,WATERING CAN GREEN DINOSAUR,MISC,OTHER,GREEN,1.95,0.2,0.0,0.39,0.0,2.34,1.07,6.42,UK,19.99,USD,6,B2C,LOW,EN,0,16,9999-70,CN,DAP,0.39,0.0,0,0,FEDEX,5,0.0
C554532,NE_LN_189093,7/7/25 4:43,14194,32,LOYAL,United Kingdom,nonEU,47566,PARTY BUNTING,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,-10.88,UK,19.99,USD,-4,B2B,HIGH,EN,109,80,9999-01,US,DAP,0.99,0.0,0,0,FEDEX,5,0.0
545691,NE_LN_102771,4/19/25 0:03,14161,3,NEW,United Kingdom,nonEU,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,MISC,OTHER,WHITE,9.95,0.2,0.0,1.99,0.0,11.94,5.47,10.94,UK,19.99,USD,2,B2C,LOW,EN,90,16,9999-08,VN,DAP,1.99,0.0,0,0,FEDEX,5,0.0
536862,NE_LN_5201,1/15/25 22:24,,0,NEW,United Kingdom,nonEU,21218,RED SPOTTY BISCUIT TIN,MISC,OTHER,RED,8.47,0.2,0.0,1.69,0.0,10.16,4.66,9.32,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-10,CN,DAP,1.69,0.0,0,0,FEDEX,5,0.0
545308,NE_LN_98512,4/14/25 0:30,14656,2,NEW,United Kingdom,nonEU,85123A,WHITE HANGING HEART T-LIGHT HOLDER,LIGHTING,OTHER,WHITE,2.95,0.2,0.0,0.59,0.0,3.54,1.62,4.86,UK,19.99,USD,3,B2C,LOW,EN,0,29,9405-60,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
561892,NE_LN_263530,9/13/25 1:38,,0,NEW,United Kingdom,nonEU,23009,I LOVE LONDON BABY GIFT SET,MISC,OTHER,UNKNOWN,16.95,0.2,0.0,3.39,0.0,20.34,9.32,18.64,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-72,EU,DAP,3.39,0.0,0,0,FEDEX,5,0.0
577485,NE_LN_443534,1/2/26 23:07,16360,8,ACTIVE,United Kingdom,nonEU,22966,GINGERBREAD MAN COOKIE CUTTER,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2C,MED,EN,68,22,9999-52,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
569815,NE_LN_350185,11/18/25 23:04,15838,21,ACTIVE,United Kingdom,nonEU,22379,RECYCLING BAG RETROSPOT ,BAG,OTHER,UNKNOWN,1.85,0.2,0.0,0.37,0.0,2.22,1.02,714.0,UK,0.0,USD,700,B2B,HIGH,EN,307,66,4202-05,CN,DAP,0.37,0.0,0,0,FEDEX,5,0.0
573496,NE_LN_393453,12/13/25 23:10,17841,169,LOYAL,United Kingdom,nonEU,22382,LUNCH BAG SPACEBOY DESIGN ,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,0.91,UK,19.99,USD,1,B2B,HIGH,EN,333,90,4202-35,CN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
547887,NE_LN_125318,5/10/25 20:41,16245,5,NEW,United Kingdom,nonEU,84818,DANISH ROSE PHOTO FRAME,MISC,OTHER,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,8.4,UK,19.99,USD,6,B2C,MED,EN,0,16,9999-81,US,DAP,0.51,0.0,0,0,FEDEX,5,0.0
564855,NE_LN_294386,10/13/25 20:21,16746,19,ACTIVE,United Kingdom,nonEU,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,MISC,OTHER,UNKNOWN,0.19,0.2,0.0,0.04,0.0,0.23,0.1,2.4,UK,12.99,USD,24,B2C,MED,EN,257,70,9999-38,VN,DAP,0.04,0.0,0,0,FEDEX,5,0.0
565462,NE_LN_300311,10/18/25 20:49,16551,3,NEW,United Kingdom,nonEU,22267,EASTER DECORATION EGG BUNNY ,MISC,OTHER,UNKNOWN,0.39,0.2,0.0,0.08,0.0,0.47,0.21,5.04,UK,12.99,USD,24,B2C,LOW,EN,240,21,9999-42,EU,DAP,0.08,0.0,0,0,FEDEX,5,0.0
